CO2 (g/s) [estimated maf],CO2 (g/s) [maf],estimated_maf,intake_pressure,intake_temperature,latitude,longitude,maf,rpm,speed
2.1900309076388518,2.345415778251599,10.271244956826212,59.0,52.0,-5.856062,-35.198483,11.0,1857.0,34.0
2.2431011234943967,2.345415778251599,10.52014426918872,59.0,52.0,-5.856095,-35.198441,11.0,1902.0,35.0
2.1760349216722057,2.345415778251599,10.205603782642644,56.0,51.0,-5.856135,-35.198391,11.0,1938.0,37.0
2.1742303814341986,2.1321961620469083,10.19714048892639,62.0,51.0,-5.85617,-35.198345,10.0,1749.0,38.0
2.040594151586184,2.1321961620469083,9.570386570939204,67.0,51.0,-5.856212,-35.198292,10.0,1519.0,38.0
2.052684571180836,2.1321961620469083,9.62709063883812,67.0,51.0,-5.856249,-35.198242,10.0,1528.0,39.0
1.1177322234219629,0.6396588486140725,5.242164127849006,38.0,51.0,-5.856286,-35.198196,3.0,1467.0,40.0
0.9457394882927412,0.8528784648187634,4.435518200092956,32.0,51.0,-5.856324,-35.198147,4.0,1474.0,40.0
1.0560169472820995,1.0660980810234542,4.952719482753047,36.0,51.0,-5.856362,-35.198101,5.0,1463.0,40.0
1.8442601736909476,1.9189765458422172,8.649580214610543,59.0,51.0,-5.856407,-35.198044,9.0,1559.0,41.0
2.183132779941703,2.55863539445629,10.238892737926584,69.0,51.0,-5.856446,-35.19799,12.0,1578.0,42.0
2.4486006993997225,2.55863539445629,11.483937280184698,77.0,51.0,-5.856487,-35.197945,12.0,1586.0,43.0
2.58823201292734,2.55863539445629,12.138808140629225,79.0,51.0,-5.856536,-35.19788,12.0,1634.0,45.0
2.488619440415151,2.55863539445629,11.671625175547058,73.0,50.0,-5.856579,-35.197823,12.0,1695.0,46.0
1.1937033674420867,0.8528784648187634,5.598468793303386,35.0,51.0,-5.856622,-35.197769,4.0,1701.0,47.0
1.2092625143831306,1.0660980810234542,5.671441192456882,41.0,51.0,-5.856666,-35.197712,5.0,1471.0,48.0
0.9985724163721884,0.6396588486140725,4.683304632785563,39.0,51.0,-5.856709,-35.197655,3.0,1277.0,47.0
0.8590814559741938,0.6396588486140725,4.029092028518969,37.0,51.0,-5.85676,-35.19759,3.0,1158.0,47.0
0.9295587774919386,0.8528784648187634,4.359630666437192,37.0,51.0,-5.856804,-35.197536,4.0,1253.0,47.0
0.8652770441246871,0.6396588486140725,4.058149336944783,35.0,51.0,-5.856854,-35.197472,3.0,1233.0,46.0
1.014432320019567,1.0660980810234542,4.757687580891769,41.0,51.0,-5.856897,-35.197414,5.0,1234.0,46.0
1.3653151440766176,1.492537313432836,6.403328025719336,54.0,51.0,-5.85694,-35.197361,7.0,1261.0,46.0
1.4893672602161017,1.492537313432836,6.985132450413516,59.0,51.0,-5.856982,-35.197308,7.0,1259.0,46.0
1.658979064473623,1.9189765458422172,7.780611812381292,65.0,50.0,-5.857025,-35.197254,9.0,1269.0,46.0
1.7804987529933496,1.492537313432836,8.35053915153881,69.0,50.0,-5.857075,-35.197193,7.0,1283.0,46.0
1.6231587127269118,1.7057569296375268,7.612614362689215,64.0,50.0,-5.857118,-35.197136,8.0,1261.0,46.0
1.6746466972701917,1.7057569296375268,7.854093010197199,64.0,50.0,-5.857169,-35.197067,8.0,1301.0,47.0
1.644679081266485,1.7057569296375268,7.713544891139817,63.0,50.0,-5.857213,-35.197014,8.0,1298.0,47.0
1.6280460487597304,1.7057569296375268,7.635535968683135,61.0,50.0,-5.857257,-35.196957,8.0,1327.0,48.0
1.6721929730068013,1.7057569296375268,7.842585043401897,62.0,50.0,-5.857309,-35.196888,8.0,1341.0,48.0
1.64399525647177,1.7057569296375268,7.710337752852601,61.0,50.0,-5.857347,-35.196838,8.0,1340.0,48.0
1.6501295671302467,1.7057569296375268,7.739107669840856,61.0,50.0,-5.8574,-35.196774,8.0,1345.0,49.0
1.8106071564547916,1.7057569296375268,8.491747563772972,66.0,50.0,-5.857446,-35.196712,8.0,1364.0,49.0
1.870944638341448,1.9189765458422172,8.77473035382139,68.0,50.0,-5.857492,-35.196651,9.0,1368.0,50.0
1.9012340542485493,1.9189765458422172,8.916787714425697,69.0,50.0,-5.857546,-35.196583,9.0,1370.0,50.0
1.9791900808461096,1.9189765458422172,9.282401479168254,71.0,50.0,-5.857593,-35.196522,9.0,1386.0,51.0
1.989852955357356,1.9189765458422172,9.332410360625998,70.0,49.0,-5.857648,-35.196453,9.0,1409.0,51.0
1.8739480052556825,1.9189765458422172,8.78881614464915,65.0,49.0,-5.857698,-35.196392,9.0,1429.0,52.0
1.6531263287306175,1.279317697228145,7.753162481746596,57.0,50.0,-5.857747,-35.196327,6.0,1442.0,52.0
0.7190216591493245,0.4264392324093817,3.3722115814103315,26.0,50.0,-5.857796,-35.196262,2.0,1375.0,52.0
0.9470973406808864,1.0660980810234542,4.441886527793358,34.0,50.0,-5.857843,-35.196205,5.0,1385.0,52.0
1.091082684956411,1.0660980810234542,5.117177792445568,39.0,50.0,-5.857899,-35.196133,5.0,1391.0,51.0
1.1969347406795692,1.0660980810234542,5.613623933787179,43.0,50.0,-5.857946,-35.196072,5.0,1384.0,51.0
1.302605783957067,1.279317697228145,6.109221126758644,47.0,50.0,-5.858001,-35.195999,6.0,1378.0,51.0
1.3303208006370046,1.279317697228145,6.239204554987552,48.0,50.0,-5.858048,-35.195938,6.0,1378.0,51.0
1.4317682201824369,1.279317697228145,6.714992952655628,52.0,50.0,-5.858096,-35.195881,6.0,1369.0,51.0
1.4404090195751167,1.492537313432836,6.755518301807297,52.0,49.0,-5.858143,-35.19582,7.0,1373.0,51.0
1.782454715662804,1.9189765458422172,8.35971261645855,62.0,49.0,-5.85819,-35.195759,9.0,1425.0,51.0
2.121474172844442,2.1321961620469083,9.949713870640432,74.0,49.0,-5.858245,-35.195686,10.0,1421.0,51.0
2.288643610014584,2.345415778251599,10.7337385309684,80.0,49.0,-5.858292,-35.195629,11.0,1418.0,51.0
2.3922418552316587,2.55863539445629,11.219614301036476,85.0,49.0,-5.85834,-35.195568,12.0,1395.0,52.0
1.7438600821476604,1.279317697228145,8.178703785272527,61.0,49.0,-5.858388,-35.195503,6.0,1417.0,52.0
0.9101110886051472,0.6396588486140725,4.268421005558141,33.0,49.0,-5.858436,-35.195438,3.0,1367.0,51.0
0.827434241691891,0.6396588486140725,3.880666593534969,31.0,49.0,-5.858491,-35.195374,3.0,1323.0,51.0
0.9246572102802224,0.8528784648187634,4.336642316214242,34.0,49.0,-5.858537,-35.195312,4.0,1348.0,50.0
1.2392448320270255,1.279317697228145,5.812058262206751,45.0,49.0,-5.858583,-35.195251,6.0,1365.0,50.0
1.0582757454453011,0.8528784648187634,4.963313246138463,39.0,49.0,-5.858636,-35.195183,4.0,1345.0,50.0
1.087025015052766,1.0660980810234542,5.098147320597473,40.0,49.0,-5.858682,-35.195126,5.0,1347.0,50.0
1.1859628523545247,1.0660980810234542,5.562165777542721,44.0,49.0,-5.858735,-35.195057,5.0,1336.0,49.0
1.208377195185327,1.0660980810234542,5.667289045419184,45.0,49.0,-5.858782,-35.194996,5.0,1331.0,49.0
1.1607441948041173,1.0660980810234542,5.443890273631309,43.0,49.0,-5.858827,-35.194935,5.0,1338.0,49.0
1.0968300291083644,0.8528784648187634,5.144132836518229,41.0,49.0,-5.85888,-35.194866,4.0,1326.0,49.0
1.039392014671556,0.8528784648187634,4.874748548809598,39.0,49.0,-5.858925,-35.194809,4.0,1321.0,49.0
1.0089077014246235,0.8528784648187634,4.731777119681484,38.0,49.0,-5.85897,-35.194752,4.0,1316.0,49.0
1.1494664111475748,1.0660980810234542,5.390997468282126,43.0,49.0,-5.859016,-35.194695,5.0,1325.0,48.0
1.1338510183923625,1.0660980810234542,5.31776127626018,43.0,49.0,-5.859068,-35.19463,5.0,1307.0,48.0
1.1619950402186174,1.0660980810234542,5.449756738625315,44.0,49.0,-5.859112,-35.194572,5.0,1309.0,48.0
1.15844425323552,1.0660980810234542,5.433103547674589,44.0,49.0,-5.859156,-35.194511,5.0,1305.0,48.0
1.09900892112072,1.0660980810234542,5.154351840056176,42.0,49.0,-5.859207,-35.194447,5.0,1297.0,47.0
0.8178108019706554,0.6396588486140725,3.835532661242374,36.0,49.0,-5.859251,-35.194393,3.0,1126.0,47.0
0.8839038596787636,0.8528784648187634,4.145509101893401,36.0,49.0,-5.859292,-35.194336,4.0,1217.0,45.0
0.7957797827346196,0.6396588486140725,3.732207181025366,38.0,49.0,-5.859331,-35.194286,3.0,1038.0,43.0
0.8045760504882018,0.6396588486140725,3.773461676789666,40.0,49.0,-5.859367,-35.194241,3.0,997.0,40.0
0.8395795471681673,0.6396588486140725,3.937628076218705,41.0,49.0,-5.859408,-35.194187,3.0,1015.0,38.0
0.8134530179459453,0.6396588486140725,3.8150946541664834,40.0,49.0,-5.859442,-35.194145,3.0,1008.0,37.0
0.8231369824453018,0.6396588486140725,3.860512447668465,40.0,49.0,-5.859481,-35.194092,3.0,1020.0,37.0
0.8142600149875584,0.6396588486140725,3.8188794702916486,40.0,49.0,-5.859514,-35.19405,3.0,1009.0,36.0
1.1721632029429416,1.492537313432836,5.4974454218023965,50.0,49.0,-5.859547,-35.194008,7.0,1162.0,35.0
2.352799874822821,2.345415778251599,11.03463141291903,70.0,49.0,-5.859581,-35.193962,11.0,1666.0,36.0
2.2616899088247084,2.345415778251599,10.607325672387882,72.0,49.0,-5.859615,-35.19392,11.0,1557.0,36.0
2.2861419191855834,2.345415778251599,10.722005600980388,76.0,49.0,-5.859657,-35.193867,11.0,1491.0,37.0
2.293624809619385,2.345415778251599,10.757100357114917,78.0,48.0,-5.859693,-35.193825,11.0,1453.0,38.0
2.325195694817175,1.9189765458422172,10.90516780869255,78.0,48.0,-5.85973,-35.193775,9.0,1473.0,39.0
0.9174951115359063,0.4264392324093817,4.303052073103402,31.0,49.0,-5.859774,-35.193722,2.0,1467.0,40.0
0.7480055578711277,0.4264392324093817,3.508146066415589,26.0,49.0,-5.859811,-35.193672,2.0,1426.0,39.0
0.7162098744315737,0.4264392324093817,3.3590243110840805,25.0,49.0,-5.859853,-35.193619,2.0,1420.0,39.0
0.7034189713220071,0.6396588486140725,3.2990349755002133,26.0,49.0,-5.859886,-35.193577,3.0,1341.0,37.0
0.6526992072566276,0.6396588486140725,3.061159282033583,32.0,49.0,-5.859917,-35.193539,3.0,1011.0,34.0
0.728718328576576,0.6396588486140725,3.417688961024141,35.0,49.0,-5.859945,-35.193504,3.0,1032.0,31.0
0.716714247582582,0.6396588486140725,3.361389821162309,35.0,49.0,-5.859972,-35.193466,3.0,1015.0,29.0
0.7003523825638776,0.6396588486140725,3.2846526742245854,34.0,49.0,-5.860002,-35.193428,3.0,1021.0,28.0
0.7188729646688967,0.6396588486140725,3.371514204297126,34.0,49.0,-5.860026,-35.193398,3.0,1048.0,27.0
0.7154432272420412,0.6396588486140725,3.355428735765173,34.0,49.0,-5.860053,-35.193363,3.0,1043.0,25.0
0.8308841540447868,0.6396588486140725,3.8968466824700494,39.0,49.0,-5.860075,-35.193336,3.0,1056.0,24.0
0.8470240948770476,0.6396588486140725,3.972543004973353,41.0,49.0,-5.860096,-35.19331,3.0,1024.0,23.0
0.8519871266829677,0.6396588486140725,3.995819624143119,41.0,49.0,-5.860115,-35.193283,3.0,1030.0,21.0
0.8329419965009003,0.6396588486140725,3.906497963589222,42.0,49.0,-5.860135,-35.193256,3.0,983.0,18.0
0.8481942405873868,0.6396588486140725,3.978030988354844,42.0,49.0,-5.860148,-35.193241,3.0,1001.0,16.0
0.8541256688432427,0.6396588486140725,4.005849386874808,42.0,49.0,-5.86016,-35.193226,3.0,1008.0,13.0
0.8970175616049756,0.8528784648187634,4.207012363927335,43.0,49.0,-5.860168,-35.193214,4.0,1034.0,10.0
0.8951211185571849,0.6396588486140725,4.198118046033197,47.0,49.0,-5.860173,-35.193207,3.0,944.0,6.0
0.9284500963758034,0.8528784648187634,4.3544309520025175,59.0,49.0,-5.860176,-35.193207,4.0,780.0,3.0
1.2031518893408828,1.0660980810234542,5.64278236100874,68.0,49.0,-5.860176,-35.193207,5.0,877.0,1.0
1.1233398819253528,1.0660980810234542,5.268464046229905,64.0,49.0,-5.860176,-35.193207,5.0,870.0,0.0
1.104516675929729,1.0660980810234542,5.180183210110427,63.0,49.0,-5.860176,-35.193207,5.0,869.0,0.0
1.105263148193221,1.0660980810234542,5.1836841650262055,64.0,49.0,-5.860176,-35.193207,5.0,856.0,0.0
1.1618739906623754,1.0660980810234542,5.449189016206541,65.0,49.0,-5.860176,-35.193207,5.0,886.0,0.0
1.1304011060394668,1.0660980810234542,5.301581187325099,65.0,49.0,-5.860176,-35.193207,5.0,862.0,0.0
1.134476441099613,1.0660980810234542,5.320694508757185,66.0,49.0,-5.860176,-35.193207,5.0,852.0,0.0
1.0858145194903464,1.0660980810234542,5.092470096409724,65.0,49.0,-5.860176,-35.193207,5.0,828.0,0.0
1.08974863006821,1.0660980810234542,5.110921075019904,65.0,49.0,-5.860176,-35.193207,5.0,831.0,0.0
1.1002395916091794,1.0660980810234542,5.160123684647052,65.0,49.0,-5.860176,-35.193207,5.0,839.0,0.0
1.065115045372972,1.0660980810234542,4.995389562799238,63.0,49.0,-5.860176,-35.193207,5.0,838.0,0.0
1.078228747299184,0.8528784648187634,5.056892824833173,62.0,49.0,-5.860176,-35.193207,4.0,862.0,0.0
1.0133461851534955,0.8528784648187634,4.752593608369894,58.0,49.0,-5.860176,-35.193207,4.0,866.0,0.0
1.0004745823397674,0.8528784648187634,4.692225791173509,57.0,49.0,-5.860176,-35.193207,4.0,870.0,0.0
0.9924247868496772,0.8528784648187634,4.654472250324987,57.0,49.0,-5.860176,-35.193207,4.0,863.0,0.0
1.0050744654769617,0.8528784648187634,4.71379924308695,57.0,49.0,-5.860176,-35.193207,4.0,874.0,0.0
0.9631509691651642,0.8528784648187634,4.51717804538462,55.0,49.0,-5.860176,-35.193207,4.0,868.0,0.0
0.9531643807752026,0.8528784648187634,4.470340945835701,55.0,49.0,-5.860176,-35.193207,4.0,859.0,0.0
0.9716244381021012,0.8528784648187634,4.556918614698854,56.0,49.0,-5.860176,-35.193207,4.0,860.0,0.0
0.9598221063685104,0.8528784648187634,4.501565678868313,55.0,49.0,-5.860175,-35.193207,4.0,865.0,0.0
0.9806628049681672,0.8528784648187634,4.599308555300704,56.0,49.0,-5.860175,-35.193207,4.0,868.0,0.0
0.9553836226396386,0.8528784648187634,4.480749190179905,55.0,49.0,-5.860175,-35.193207,4.0,861.0,0.0
0.9620413482329464,0.8528784648187634,4.511973923212518,55.0,49.0,-5.860175,-35.193207,4.0,867.0,0.0
0.9401919033312732,0.8528784648187634,4.409500026623671,54.0,49.0,-5.860175,-35.193207,4.0,863.0,0.0
0.9249396592447868,0.8528784648187634,4.33796700185805,54.0,49.0,-5.860175,-35.193207,4.0,849.0,0.0
0.9423707953436284,0.8528784648187634,4.419719030161617,54.0,49.0,-5.860176,-35.193207,4.0,865.0,0.0
0.9727542339603594,0.8528784648187634,4.562217357274085,56.0,49.0,-5.860176,-35.193207,4.0,861.0,0.0
0.9603264795195184,0.8528784648187634,4.503931188946542,56.0,49.0,-5.860176,-35.193207,4.0,850.0,0.0
0.9716244381021012,0.8528784648187634,4.556918614698854,56.0,49.0,-5.860176,-35.193207,4.0,860.0,0.0
1.0252897413693685,0.8528784648187634,4.808608887022338,60.0,49.0,-5.860176,-35.193207,4.0,847.0,0.0
1.0744762110556831,0.8528784648187634,5.0392934298511545,62.0,49.0,-5.860178,-35.193203,4.0,859.0,0.0
1.1013895623934782,0.8528784648187634,5.165517047625412,64.0,49.0,-5.860181,-35.193199,4.0,853.0,2.0
1.207065824992706,1.0660980810234542,5.661138719215791,62.0,49.0,-5.860186,-35.193192,5.0,965.0,4.0
1.4743835950270254,1.492537313432836,6.91485906067675,63.0,49.0,-5.860192,-35.193184,7.0,1160.0,5.0
1.950834648395365,2.1321961620469083,9.14941450097426,68.0,49.0,-5.860199,-35.193176,10.0,1422.0,7.0
2.215206879227797,2.345415778251599,10.389320263578368,61.0,49.0,-5.860209,-35.193161,11.0,1800.0,10.0
2.4275883256543094,2.55863539445629,11.38538924731871,57.0,49.0,-5.860221,-35.193146,12.0,2111.0,12.0
2.188979475375373,2.345415778251599,10.2663137395105,62.0,49.0,-5.860237,-35.193127,11.0,1750.0,14.0
2.3564717113621594,2.55863539445629,11.051852326288529,63.0,49.0,-5.860253,-35.193104,12.0,1854.0,16.0
2.6417855154244507,2.771855010660981,12.389974067340674,64.0,49.0,-5.86027,-35.193085,13.0,2046.0,17.0
2.641321492125522,2.771855010660981,12.3877977980687,59.0,49.0,-5.860292,-35.193054,13.0,2219.0,19.0
2.3004661166742144,2.345415778251599,10.789186087202063,73.0,49.0,-5.860312,-35.193031,11.0,1562.0,20.0
2.4243805124138973,2.55863539445629,11.370344603221175,72.0,49.0,-5.860337,-35.193001,12.0,1669.0,23.0
2.5095994000082342,2.55863539445629,11.77002118603862,71.0,49.0,-5.860359,-35.192966,12.0,1752.0,24.0
2.616889656690688,2.985074626865672,12.273212489879327,70.0,49.0,-5.860384,-35.192936,14.0,1853.0,26.0
2.7760698231488607,2.985074626865672,13.019767470568157,80.0,49.0,-5.86041,-35.192905,14.0,1720.0,27.0
2.796843410386156,3.1982942430703627,13.117195594711072,85.0,50.0,-5.860437,-35.192867,15.0,1636.0,28.0
2.8993970170995094,2.771855010660981,13.5981720101967,87.0,50.0,-5.860471,-35.192825,13.0,1657.0,30.0
2.1413772321574425,2.1321961620469083,10.043059218818405,63.0,50.0,-5.860501,-35.192787,10.0,1690.0,32.0
2.0085140970430246,2.1321961620469083,9.419931115131789,57.0,50.0,-5.860536,-35.192745,10.0,1752.0,33.0
1.9603647864974725,1.9189765458422172,9.194110848673146,54.0,50.0,-5.860568,-35.192699,9.0,1805.0,33.0
1.929391545795656,1.9189765458422172,9.048846349781629,53.0,50.0,-5.8606,-35.192661,9.0,1810.0,34.0
1.932730219793384,1.9189765458422172,9.06450473083097,52.0,50.0,-5.860632,-35.192616,9.0,1848.0,35.0
2.234437741720629,2.345415778251599,10.47951300866975,59.0,50.0,-5.860665,-35.192577,11.0,1883.0,35.0
2.354348430723378,2.55863539445629,11.041894140092642,61.0,50.0,-5.860704,-35.192524,12.0,1919.0,36.0
2.243528588991553,2.1321961620469083,10.52214908237038,57.0,50.0,-5.860739,-35.192478,10.0,1957.0,37.0
2.1884404680290346,2.1321961620469083,10.263785795056172,54.0,50.0,-5.860775,-35.192432,10.0,2015.0,38.0
2.042906461718419,2.1321961620469083,9.581231305459385,57.0,50.0,-5.860817,-35.192375,10.0,1782.0,39.0
2.07754017632136,2.1321961620469083,9.74366342694718,64.0,50.0,-5.860854,-35.192333,10.0,1614.0,40.0
2.133171334620858,2.1321961620469083,10.004573559371822,66.0,50.0,-5.860893,-35.19228,10.0,1607.0,41.0
2.1344987592223643,2.1321961620469083,10.010799180752889,66.0,50.0,-5.860932,-35.19223,10.0,1608.0,42.0
2.0969286205009388,2.1321961620469083,9.834595230149404,65.0,50.0,-5.860972,-35.192181,10.0,1604.0,43.0
2.1191529263291904,2.1321961620469083,9.938827224483903,65.0,50.0,-5.86102,-35.19212,10.0,1621.0,43.0
2.192905441688648,2.1321961620469083,10.284726521519758,66.0,50.0,-5.861061,-35.192066,10.0,1652.0,45.0
2.0944950087315104,2.1321961620469083,9.823181590950783,63.0,50.0,-5.861111,-35.192005,10.0,1653.0,45.0
1.354777593295063,0.6396588486140725,6.353906912553845,40.0,50.0,-5.861154,-35.191948,3.0,1684.0,46.0
0.8905410076591268,0.6396588486140725,4.1766373259213045,26.0,50.0,-5.861203,-35.191883,3.0,1703.0,46.0
0.9331392698711064,0.8528784648187634,4.376423175695489,28.0,50.0,-5.861253,-35.191818,4.0,1657.0,45.0
1.0009988244996328,1.0660980810234542,4.694684486903278,30.0,50.0,-5.861295,-35.191769,5.0,1659.0,45.0
1.459282111922752,1.492537313432836,6.844033104917706,44.0,50.0,-5.861343,-35.191704,7.0,1649.0,45.0
1.5339396895105084,1.492537313432836,7.194177143804285,46.0,50.0,-5.861386,-35.191647,7.0,1658.0,45.0
1.6189753139827696,1.7057569296375268,7.59299422257919,48.0,50.0,-5.861428,-35.191597,8.0,1677.0,46.0
1.7580733222254756,1.7057569296375268,8.24536388123748,52.0,50.0,-5.861471,-35.19154,8.0,1681.0,46.0
1.7476148253651218,1.7057569296375268,8.19631353096242,52.0,50.0,-5.861514,-35.191486,8.0,1671.0,46.0
2.005416772972843,2.1321961620469083,9.405404665242632,59.0,50.0,-5.861571,-35.191414,10.0,1690.0,46.0
2.4559768627144702,2.55863539445629,11.518531486130865,72.0,50.0,-5.861615,-35.191357,12.0,1696.0,46.0
2.464665460106149,2.55863539445629,11.559281007897836,72.0,50.0,-5.861665,-35.191292,12.0,1702.0,47.0
2.570336503383646,2.55863539445629,12.0548782008693,74.0,50.0,-5.86171,-35.191235,12.0,1727.0,47.0
2.501368030183781,2.771855010660981,11.731416061561934,72.0,49.0,-5.861754,-35.191181,13.0,1722.0,48.0
2.518799166282623,2.771855010660981,11.8131680898655,72.0,49.0,-5.861806,-35.191113,13.0,1734.0,48.0
2.556566627830113,2.771855010660981,11.99029748452323,72.0,49.0,-5.861851,-35.191055,13.0,1760.0,48.0
2.523923597496866,2.771855010660981,11.8372016722603,71.0,49.0,-5.861896,-35.191002,13.0,1762.0,48.0
1.8191327312041168,1.7057569296375268,8.531732509347306,51.0,49.0,-5.861941,-35.190941,8.0,1768.0,48.0
1.5481431246304576,1.492537313432836,7.260791254516845,44.0,49.0,-5.861985,-35.190884,7.0,1744.0,48.0
1.3179875683624185,1.279317697228145,6.181361695619741,48.0,49.0,-5.862037,-35.190815,6.0,1361.0,48.0
1.2918408642141557,1.0660980810234542,6.05873365316439,48.0,49.0,-5.862081,-35.190762,5.0,1334.0,47.0
1.241484248817502,1.0660980810234542,5.822561126954084,48.0,49.0,-5.862132,-35.190697,5.0,1282.0,47.0
1.2201795269189175,1.279317697228145,5.722641981249724,48.0,49.0,-5.862175,-35.190639,6.0,1260.0,46.0
1.834748123959329,2.1321961620469083,8.604968701369252,69.0,49.0,-5.862218,-35.190582,10.0,1318.0,46.0
2.157264491639981,2.1321961620469083,10.117570465791507,82.0,49.0,-5.862262,-35.190529,10.0,1304.0,46.0
2.2414141081541805,2.345415778251599,10.512232167243106,87.0,49.0,-5.862306,-35.190472,11.0,1277.0,47.0
2.267742386636806,2.345415778251599,10.63571179332662,87.0,49.0,-5.862357,-35.190403,11.0,1292.0,48.0
2.364824130742855,2.345415778251599,11.091025173183988,88.0,49.0,-5.862402,-35.19035,11.0,1332.0,48.0
2.3047835508468446,2.345415778251599,10.809434853471702,85.0,49.0,-5.862454,-35.190281,11.0,1344.0,49.0
2.377009786071212,2.345415778251599,11.148175896673983,86.0,49.0,-5.862501,-35.19022,11.0,1370.0,49.0
1.7196905207513495,1.0660980810234542,8.065348542323829,63.0,49.0,-5.862547,-35.190159,5.0,1353.0,50.0
1.0319071171105951,0.8528784648187634,4.839644379248692,38.0,49.0,-5.862592,-35.190105,4.0,1346.0,50.0
1.0813760357614748,1.0660980810234542,5.071653607721317,40.0,49.0,-5.862638,-35.190044,5.0,1340.0,49.0
1.148155040954954,1.0660980810234542,5.384847142078734,42.0,49.0,-5.862691,-35.189976,5.0,1355.0,49.0
1.1930644263207195,1.0660980810234542,5.595472159444174,44.0,49.0,-5.862736,-35.189919,5.0,1344.0,49.0
1.249150720712826,1.279317697228145,5.858516880143154,46.0,49.0,-5.862782,-35.189861,6.0,1346.0,49.0
1.3628162540240225,1.279317697228145,6.391608231372666,50.0,49.0,-5.862834,-35.189793,6.0,1351.0,49.0
1.2301661153088792,1.0660980810234542,5.769479080798643,45.0,49.0,-5.86288,-35.189735,5.0,1355.0,49.0
1.1921767295749452,1.0660980810234542,5.5913088617064926,44.0,49.0,-5.862925,-35.189678,5.0,1343.0,48.0
1.26303106982857,1.279317697228145,5.923615717495993,47.0,49.0,-5.86297,-35.189621,6.0,1332.0,48.0
1.5938595070378363,1.7057569296375268,7.475201088007452,57.0,49.0,-5.863016,-35.189564,8.0,1386.0,48.0
1.6148010802676949,1.7057569296375268,7.573417066455488,58.0,49.0,-5.863068,-35.189495,8.0,1380.0,48.0
1.6663278413746874,1.7057569296375268,7.815077576047283,61.0,49.0,-5.863112,-35.189438,8.0,1354.0,49.0
1.6390715162942069,1.7057569296375268,7.687245411419829,59.0,49.0,-5.863165,-35.189369,8.0,1377.0,49.0
1.702379033303096,1.7057569296375268,7.98415766619152,61.0,48.0,-5.86321,-35.189308,8.0,1379.0,49.0
0.8901379118252245,0.4264392324093817,4.174746806460303,33.0,49.0,-5.863264,-35.18924,2.0,1337.0,49.0
0.681387952085971,0.4264392324093817,3.195709495283204,26.0,49.0,-5.863309,-35.189182,2.0,1299.0,49.0
0.6819125001630194,0.4264392324093817,3.198169625764561,26.0,49.0,-5.863354,-35.189129,2.0,1300.0,48.0
0.6708969905450015,0.4264392324093817,3.146506885656057,26.0,49.0,-5.863397,-35.189072,2.0,1279.0,48.0
0.6646024136204197,0.4264392324093817,3.116985319879769,26.0,49.0,-5.863441,-35.189011,2.0,1267.0,47.0
0.6830826458733583,0.4264392324093817,3.2036576091460507,27.0,49.0,-5.863491,-35.18895,2.0,1254.0,47.0
0.6770906928393815,0.4264392324093817,3.1755553494166997,27.0,49.0,-5.863534,-35.188892,2.0,1243.0,46.0
0.7836546521843835,0.6396588486140725,3.675340318744759,31.0,49.0,-5.863576,-35.188839,3.0,1253.0,46.0
1.037273647437322,1.0660980810234542,4.864813406481041,41.0,49.0,-5.863625,-35.188774,5.0,1254.0,46.0
1.1795472258737012,1.0660980810234542,5.532076489347658,46.0,49.0,-5.863667,-35.188721,5.0,1271.0,46.0
0.917414411831745,0.6396588486140725,4.302673591490884,37.0,49.0,-5.86371,-35.188663,3.0,1229.0,45.0
1.049015454392792,1.0660980810234542,4.919882481102195,42.0,49.0,-5.863752,-35.188614,5.0,1238.0,46.0
1.192862677060316,1.0660980810234542,5.594525955412883,47.0,49.0,-5.863795,-35.18856,5.0,1258.0,45.0
1.231759934466065,1.0660980810234542,5.776954092645845,49.0,49.0,-5.863845,-35.188496,5.0,1246.0,45.0
1.1940328227706551,1.0660980810234542,5.600013938794373,48.0,49.0,-5.863887,-35.188442,5.0,1233.0,45.0
1.245633323028157,1.0660980810234542,5.842020285002057,50.0,48.0,-5.863929,-35.188389,5.0,1231.0,45.0
1.268481739302711,1.0660980810234542,5.949179357329714,51.0,48.0,-5.863972,-35.188335,5.0,1229.0,45.0
1.665647522640284,1.9189765458422172,7.811886881182932,64.0,48.0,-5.864014,-35.188278,9.0,1286.0,45.0
2.1023983389566228,2.1321961620469083,9.86024820970656,79.0,48.0,-5.864064,-35.188217,10.0,1315.0,46.0
2.032051930656934,2.1321961620469083,9.53032355478102,79.0,48.0,-5.864107,-35.188164,10.0,1271.0,46.0
2.0336507126637446,2.1321961620469083,9.537821842392962,79.0,48.0,-5.864159,-35.188099,10.0,1272.0,47.0
2.1261169783488083,2.1321961620469083,9.97148862845591,81.0,48.0,-5.864203,-35.188042,10.0,1297.0,47.0
2.16624843049446,2.1321961620469083,10.159705139019016,80.0,48.0,-5.864255,-35.187977,10.0,1338.0,48.0
2.21686485925004,2.1321961620469083,10.397096189882689,80.0,47.0,-5.864299,-35.187916,10.0,1365.0,48.0
2.081355949584344,2.1321961620469083,9.761559403550573,75.0,47.0,-5.864344,-35.187855,10.0,1367.0,49.0
2.138421948845808,2.1321961620469083,10.029198940086838,76.0,47.0,-5.864388,-35.187798,10.0,1386.0,50.0
